"id","Processo_Seletivo","nota","Modalidade_Inscrita","Numero_Chamada_Convocacao","Modalidade_Convocada","Codigo_Modalidade_Inscrita","Codigo_Modalidade_Convocada","Curso","mod_ins","mod_con","pub","bxa","ppi","pcd"
10881,"SISU2019",650.42,5,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10891,"SISU2019",648.8,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10899,"SISU2019",643.8,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10909,"SISU2019",642.66,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10917,"SISU2019",640.66,5,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10927,"SISU2019",639.48,5,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10936,"SISU2019",639.4,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10945,"SISU2019",628.26,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10951,"SISU2019",627.9,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10961,"SISU2019",626.54,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10969,"SISU2019",622.02,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10974,"SISU2019",618.12,5,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10979,"SISU2019",617.36,5,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10984,"SISU2019",612.4,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10989,"SISU2019",611.74,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10994,"SISU2019",608.14,5,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
10999,"SISU2019",607.4,5,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
11004,"SISU2019",600.58,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
11008,"SISU2019",600.02,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
11012,"SISU2019",592.26,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
11015,"SISU2019",590.02,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
11017,"SISU2019",589.54,5,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
11019,"SISU2019",583.3,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
11020,"SISU2019",580.94,5,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
11021,"SISU2019",562.24,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
11022,"SISU2019",540.94,5,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
11023,"SISU2019",537.22,5,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
11024,"SISU2019",534.88,5,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
11025,"SISU2019",501.86,5,0,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
11026,"SISU2019",495.72,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
11027,"SISU2019",492.68,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
11028,"SISU2019",479.48,5,NA,NA,"Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L06","NA",TRUE,FALSE,TRUE,FALSE
11029,"SISU2019",690.84,6,4,6,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","MEDICINA","L13","L13",TRUE,FALSE,FALSE,TRUE
11034,"SISU2019",624.64,6,5,6,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","MEDICINA","L13","L13",TRUE,FALSE,FALSE,TRUE
11036,"SISU2019",617.84,6,NA,NA,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L13","NA",TRUE,FALSE,FALSE,TRUE
11038,"SISU2019",590.76,6,NA,NA,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L13","NA",TRUE,FALSE,FALSE,TRUE
11039,"SISU2019",573.36,6,NA,NA,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L13","NA",TRUE,FALSE,FALSE,TRUE
11040,"SISU2019",570.94,6,NA,NA,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L13","NA",TRUE,FALSE,FALSE,TRUE
11041,"SISU2019",551.04,6,NA,NA,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L13","NA",TRUE,FALSE,FALSE,TRUE
11042,"SISU2019",504.2,6,0,NA,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L13","NA",TRUE,FALSE,FALSE,TRUE
11043,"SISU2019",489.9,6,NA,NA,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L13","NA",TRUE,FALSE,FALSE,TRUE
11049,"SISU2019",638.72,2,2,2,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","MEDICINA","L09","L09",TRUE,TRUE,FALSE,TRUE
11055,"SISU2019",623.48,2,3,2,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","MEDICINA","L09","L09",TRUE,TRUE,FALSE,TRUE
11058,"SISU2019",600.1,2,NA,NA,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L09","NA",TRUE,TRUE,FALSE,TRUE
11059,"SISU2019",596.1,2,0,NA,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L09","NA",TRUE,TRUE,FALSE,TRUE
11060,"SISU2019",468,2,NA,NA,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L09","NA",TRUE,TRUE,FALSE,TRUE
11061,"SISU2019",453.8,2,0,NA,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L09","NA",TRUE,TRUE,FALSE,TRUE
11062,"SISU2019",438.1,2,NA,NA,"Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L09","NA",TRUE,TRUE,FALSE,TRUE
11068,"SISU2019",672.6,8,NA,NA,"Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L14","NA",TRUE,FALSE,TRUE,TRUE
11070,"SISU2019",651.34,8,NA,NA,"Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L14","NA",TRUE,FALSE,TRUE,TRUE
11072,"SISU2019",588.64,8,0,NA,"Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L14","NA",TRUE,FALSE,TRUE,TRUE
11073,"SISU2019",570.04,8,NA,NA,"Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L14","NA",TRUE,FALSE,TRUE,TRUE
11074,"SISU2019",537.7,8,0,NA,"Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L14","NA",TRUE,FALSE,TRUE,TRUE
11078,"SISU2019",704.42,4,NA,NA,"Candidatos com deficiência que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L10","NA",TRUE,TRUE,TRUE,TRUE
11086,"SISU2019",655.52,4,NA,NA,"Candidatos com deficiência que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L10","NA",TRUE,TRUE,TRUE,TRUE
11089,"SISU2019",586.82,4,0,NA,"Candidatos com deficiência que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L10","NA",TRUE,TRUE,TRUE,TRUE
11136,"SISU2019",765.68,3,2,3,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","MEDICINA","L01","L01",TRUE,TRUE,FALSE,FALSE
11206,"SISU2019",763.04,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
11271,"SISU2019",762.08,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
11331,"SISU2019",759.72,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
11393,"SISU2019",758.92,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
11465,"SISU2019",757.74,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
11527,"SISU2019",756.06,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
11576,"SISU2019",754.92,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
11634,"SISU2019",752.66,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
11693,"SISU2019",748.04,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
11751,"SISU2019",747.92,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
11804,"SISU2019",747.78,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
11847,"SISU2019",744.66,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
11887,"SISU2019",743.14,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
11924,"SISU2019",739.5,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
11962,"SISU2019",733.7,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12001,"SISU2019",726.08,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12033,"SISU2019",724.46,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12064,"SISU2019",723.7,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12087,"SISU2019",723.56,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12111,"SISU2019",723.5,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12132,"SISU2019",722.02,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12154,"SISU2019",721.12,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12173,"SISU2019",718.1,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12189,"SISU2019",716.34,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12207,"SISU2019",714.48,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12222,"SISU2019",710.74,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12238,"SISU2019",710.52,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12248,"SISU2019",706.26,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12258,"SISU2019",702,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12268,"SISU2019",699.84,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12278,"SISU2019",699.3,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12289,"SISU2019",692.88,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12298,"SISU2019",683.94,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12307,"SISU2019",681.62,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12316,"SISU2019",679.48,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12325,"SISU2019",678.7,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
